Company,TypeName,Disp_size,IPS_Panel,Touch_Screen,Processor,RAM_GB,SSD_Disk,HDD_Disk,HybridFlash_Disk,GPU_company,Op_Sys,Weight_kg,Price_INR,PPI,SSD_storage,HDD_storage,Other_storage
Asus,Gaming,15.6,0,0,Intel ,16,1,1,0,Nvidia,Windows,2.5,95851,1087,256,1024,0
HP,Ultrabook,14,0,0,Intel ,8,1,0,0,Intel,Windows,1.48,111302,1089,512,0,0
Acer,Gaming,15.6,1,0,Intel ,8,1,1,0,Nvidia,Windows,2.7,67133,1087,128,1024,0
HP,Notebook,13.3,1,0,Intel ,8,1,0,0,Intel,Windows,1.34,63350,1090,256,0,0
Dell,Notebook,15.6,0,0,Intel ,4,1,0,0,Intel,Windows,2.18,29144,773,128,0,0
HP,Notebook,14,0,0,Intel ,4,0,1,0,Intel,Windows,1.64,41505,774,0,500,0
Toshiba,Notebook,13.3,0,0,Intel ,4,1,0,0,Intel,Windows,1.2,63670,1090,128,0,0
HP,Notebook,14,0,0,Intel ,4,1,0,0,Intel,Windows,1.48,58607,774,256,0,0
HP,Notebook,14,0,0,Intel ,4,1,0,0,Intel,Windows,1.95,64202,1089,256,0,0
HP,Ultrabook,14,0,0,Intel ,8,1,0,0,Intel,Windows,1.43,77203,1089,256,0,0
HP,Notebook,14,0,0,Intel ,8,1,0,0,Nvidia,Windows,1.64,55905,1089,256,0,0
HP,Notebook,14,0,0,Intel ,4,0,1,0,Intel,Windows,1.64,36444,774,0,500,0
Dell,Gaming,15.6,0,0,Intel ,8,0,0,1,Nvidia,Windows,2.65,50563,1087,0,0,0
HP,Ultrabook,12.5,0,0,Intel ,4,0,1,0,Intel,Windows,1.26,81998,1091,0,500,0
HP,Notebook,14,0,0,Intel ,4,1,0,0,Intel,Windows,1.48,84715,1089,256,0,0
HP,Ultrabook,14,0,0,Intel ,8,1,0,0,Intel,Windows,1.54,100551,1089,256,0,0
HP,Notebook,13.3,0,0,Intel ,4,0,1,0,Intel,Windows,1.49,42624,775,0,500,0
Toshiba,Notebook,13.3,0,0,Intel ,8,1,0,0,Intel,Windows,1.5,64469,775,256,0,0
HP,Notebook,15.6,0,0,Intel ,4,1,0,0,Intel,Windows,2.04,41025,773,256,0,0
Lenovo,Notebook,17.3,1,0,Intel ,16,1,0,0,Nvidia,Windows,2.4,158135,2171,512,0,0
Toshiba,Notebook,14,1,0,Intel ,8,1,0,0,Intel,Windows,1.47,79387,1089,256,0,0
HP,Notebook,14,0,0,Intel ,8,1,0,0,Intel,Windows,1.43,118761,1089,256,0,0
Dell,2 in 1 Convertible,15.6,1,1,Intel ,4,0,1,0,Intel,Windows,2.08,42410,1087,0,0,0
Toshiba,Ultrabook,13.3,0,0,Intel ,8,1,0,0,Intel,Windows,1.2,84715,1090,256,0,0
HP,Notebook,13.3,1,0,Intel ,8,1,0,0,Intel,Windows,1.11,61219,1090,256,0,0
HP,Notebook,14,0,0,Intel ,8,1,0,0,Nvidia,Windows,1.64,63160,1089,256,0,0
Dell,Notebook,15.6,0,0,Intel ,8,0,1,0,Intel,Windows,2.09,55754,1087,0,500,0
HP,Ultrabook,12.5,0,0,Intel ,4,1,0,0,Intel,Windows,1.26,83064,776,256,0,0
HP,Notebook,14,0,0,Intel ,4,0,1,0,Intel,Windows,2.31,63350,774,0,500,0
HP,Notebook,14,0,0,Intel ,4,0,1,0,Intel,Windows,1.95,56477,774,0,500,0
Dell,Ultrabook,13.3,0,1,Intel ,8,1,0,0,Intel,Windows,1.29,86527,1816,256,0,0
HP,Notebook,17.3,0,0,Intel ,8,1,0,0,Nvidia,Windows,2.63,57542,1086,256,0,0
HP,Notebook,14,0,0,Intel ,4,1,0,0,Intel,Windows,1.64,51841,774,256,0,0
Acer,Notebook,15.6,0,0,AMD ,6,0,1,0,AMD,Windows,2.1,21792,773,0,0,0
MSI,Gaming,17.3,0,0,Intel ,8,1,1,0,Nvidia,Windows,2.7,63499,1086,128,1024,0
HP,Notebook,14,0,0,Intel ,8,1,0,0,Intel,Windows,1.95,63670,1089,256,0,0
HP,Notebook,15.6,0,0,Intel ,8,1,0,0,Intel,Windows,1.84,65481,1087,256,0,0
HP,Ultrabook,12.5,0,0,Intel ,8,1,0,0,Intel,Windows,1.26,71875,1091,256,0,0
HP,Notebook,15.6,0,0,Intel ,4,0,1,0,Intel,Windows,2.04,39534,773,0,500,0
Toshiba,Ultrabook,14,1,0,Intel ,8,1,0,0,Intel,Windows,1.47,91908,1089,256,0,0
Dell,Notebook,15.6,0,0,Intel ,8,1,0,0,Intel,Windows,2.09,56634,1087,256,0,0
HP,Notebook,14,0,0,Intel ,8,1,0,0,Intel,Windows,1.64,53840,1089,256,0,0
Lenovo,2 in 1 Convertible,15.6,1,1,Intel ,4,1,0,0,Intel,Windows,1.8,45128,1087,256,0,0
Vero,Notebook,14,0,0,Intel ,2,0,0,1,Intel,Windows,1.45,11231,774,0,0,32
Toshiba,Notebook,15.6,1,0,Intel ,16,1,0,0,Nvidia,Windows,2.4,75924,1087,256,0,0
Lenovo,Notebook,15.6,0,0,Intel ,8,1,0,0,Intel,Windows,2.3,55923,1087,256,0,0
HP,Notebook,14,0,0,Intel ,4,0,1,0,Intel,Windows,1.54,53280,1089,0,500,0
HP,Notebook,15.6,0,0,Intel ,8,1,1,0,Intel,Windows,1.84,112066,1087,256,500,0
HP,Notebook,14,0,0,Intel ,8,1,0,0,Intel,Windows,1.43,78268,1089,256,0,0
MSI,Gaming,17.3,1,0,Intel ,16,1,1,0,Nvidia,Windows,3.78,82352,1086,256,1024,0
Lenovo,Gaming,17.3,1,0,Intel ,16,1,1,0,Nvidia,Windows,4.6,122011,1086,128,1024,0
Asus,Netbook,11.6,0,0,Intel ,4,0,0,1,Intel,Chrome,1.2,15339,777,0,0,16
Lenovo,Notebook,14,1,0,Intel ,16,1,0,0,Intel,Windows,1.1,139594,1452,256,0,0
HP,Notebook,15.6,1,0,Intel ,8,0,1,0,Nvidia,Windows,1.91,52161,1087,0,0,0
Dell,2 in 1 Convertible,15.6,1,1,Intel ,8,1,0,0,Intel,Windows,2.3,58288,1087,256,0,0
HP,Notebook,15.6,0,0,Intel ,4,1,0,0,Intel,Windows,2.04,52161,773,256,0,0
Dell,Ultrabook,13.3,0,1,Intel ,16,1,0,0,Intel,Windows,1.2,120093,1816,0,0,0
HP,Notebook,15.6,0,0,Intel ,4,0,1,0,Intel,Windows,2.31,37570,773,0,500,0
HP,Notebook,15.6,0,0,Intel ,4,0,1,0,Intel,No OS,1.96,26587,773,0,500,0
Acer,Notebook,15.6,0,0,AMD ,8,0,1,0,AMD,Windows,2.4,23923,773,0,0,0
Dell,2 in 1 Convertible,13.3,1,1,Intel ,12,1,0,0,Intel,Windows,1.6,69211,1090,256,0,0
MSI,Gaming,15.6,0,0,Intel ,16,1,1,0,Nvidia,Windows,2.94,96916,1087,256,1024,0
HP,Notebook,15.6,0,0,Intel ,8,1,0,0,Intel,Windows,2.04,57010,1087,256,0,0
Asus,Gaming,17.3,1,0,Intel ,16,0,1,0,Nvidia,No OS,4,53173,1086,0,0,0
Dell,Notebook,15.6,0,0,Intel ,4,0,1,0,Intel,Windows,2.25,29784,1087,0,0,0
Dell,Notebook,15.6,0,0,Intel ,16,0,1,0,AMD,Windows,2.32,52747,1087,0,0,0
MSI,Gaming,15.6,0,0,Intel ,16,1,1,0,Nvidia,Windows,1.8,102777,1087,256,1024,0
Dell,Ultrabook,13.3,0,0,Intel ,8,1,0,0,Intel,Windows,1.29,77682,1090,256,0,0
Asus,Gaming,17.3,1,0,Intel ,64,1,0,0,Nvidia,Windows,3.58,211788,1086,0,0,0
Dell,2 in 1 Convertible,13.3,0,1,Intel ,8,1,0,0,Intel,Windows,1.62,42518,1090,256,0,0
Dell,Gaming,15.6,0,0,Intel ,16,1,1,0,Nvidia,Windows,3.21,70809,2174,256,1024,0
Apple,Ultrabook,12,1,0,Intel ,8,0,0,1,Intel,Mac,0.92,69264,1453,0,0,256
Dell,Notebook,15.6,0,0,Intel ,4,0,1,0,Intel,Windows,2.06,25680,773,0,500,0
HP,Notebook,15.6,0,0,Intel ,4,0,1,0,Intel,Windows,2.31,63883,773,0,500,0
HP,Ultrabook,12.5,0,0,Intel ,8,1,0,0,Intel,Windows,1.26,63883,1091,256,0,0
HP,Notebook,13.3,0,0,Intel ,8,1,0,0,Intel,Windows,1.49,58075,1090,256,0,0
Lenovo,Ultrabook,12.5,1,1,Intel ,8,1,0,0,Intel,Windows,1.3,91295,1091,256,0,0
Lenovo,Notebook,17.3,0,0,Intel ,8,0,1,0,AMD,Windows,3,35112,905,0,0,0
Lenovo,Notebook,15.6,1,0,Intel ,4,0,1,0,Nvidia,Windows,2.3,52055,1087,0,0,0
MSI,Gaming,17.3,0,0,Intel ,16,1,1,0,Nvidia,Windows,3.78,133147,1086,256,1024,0
Lenovo,Notebook,15.6,0,0,Intel ,4,0,1,0,Intel,Windows,2.1,28771,773,0,500,0
HP,Notebook,15.6,0,0,Intel ,4,0,1,0,Intel,Windows,2.31,50083,1087,0,500,0
Lenovo,Ultrabook,12.5,1,1,Intel ,8,1,0,0,Intel,Windows,0.99,74539,1454,512,0,0
Lenovo,Gaming,17.3,1,0,Intel ,32,1,0,1,Nvidia,Windows,4.6,172627,1086,512,1024,1024
Lenovo,2 in 1 Convertible,10.1,1,1,Intel ,4,0,0,1,Intel,Windows,0.69,34433,1215,0,0,64
HP,Ultrabook,13.3,1,0,Intel ,16,1,0,0,Intel,Windows,1.3,109171,2179,512,0,0
Dell,Notebook,15.6,0,0,Intel ,8,1,0,0,Intel,Windows,2.18,39960,1087,256,0,0
HP,Notebook,14,0,0,Intel ,4,0,1,0,Intel,Windows,1.54,54931,1089,0,500,0
HP,Workstation,15.6,0,0,Intel ,8,1,0,0,AMD,Windows,1.9,79654,1087,256,0,0
Lenovo,Notebook,14,0,0,Intel ,8,1,0,0,Intel,Windows,1.7,63883,1089,180,0,0
HP,Notebook,13.3,0,0,Intel ,4,0,0,1,Intel,Chrome,1.29,32767,1816,0,0,32
Acer,Notebook,15.6,0,0,AMD ,4,0,1,0,AMD,Windows,2.4,20619,773,0,500,0
Dell,Notebook,15.6,0,0,Intel ,4,0,1,0,Intel,Linux,2.2,20965,773,0,500,0
HP,Notebook,15.6,0,0,Intel ,4,0,1,0,Intel,No OS,1.86,18434,773,0,0,0
Asus,Gaming,17.3,1,0,Intel ,8,1,1,0,Nvidia,Windows,2.7,85195,1086,256,1024,0
Dell,Ultrabook,13.3,1,0,Intel ,4,1,0,0,AMD,Windows,1.4,43602,1090,256,0,0
HP,Netbook,12.5,0,0,Intel ,4,1,0,0,Intel,Windows,2.4,85195,776,128,0,0
Acer,Notebook,15.6,0,0,Intel ,8,1,1,0,Nvidia,Windows,2.4,42571,1087,256,1024,0
Dell,Notebook,15.6,0,0,Intel ,8,0,1,0,AMD,Windows,2.36,34035,1087,0,0,0
MSI,Gaming,17.3,0,0,Intel ,8,1,0,0,Nvidia,Windows,2.6,85195,1086,256,0,0
HP,Notebook,15.6,0,0,Intel ,4,0,1,0,Intel,Windows,1.96,26640,773,0,0,0
Asus,Gaming,17.3,1,0,Intel ,16,1,1,0,Nvidia,Windows,4.3,122491,1086,128,1024,0
Dell,Ultrabook,12.5,0,0,Intel ,4,0,1,0,Intel,Windows,1.5,60481,776,0,500,0
Dell,Ultrabook,12.5,0,0,Intel ,4,1,0,0,Intel,Windows,1.5,62176,776,128,0,0
Acer,Notebook,15.6,0,0,Intel ,4,1,0,0,Intel,Chrome,2.2,11136,773,16,0,0
HP,Workstation,17.3,1,0,Intel ,8,0,1,0,AMD,Windows,3,154459,1086,0,0,0
Lenovo,Gaming,15.6,0,0,Intel ,16,1,0,0,Nvidia,Windows,2.4,63883,1087,512,0,0
Dell,Ultrabook,12.5,0,0,Intel ,8,1,0,0,Intel,Windows,1.5,75290,776,256,0,0
MSI,Gaming,17.3,0,0,Intel ,8,1,1,0,Nvidia,Windows,2.9,80516,1086,128,1024,0
Lenovo,2 in 1 Convertible,15.6,1,1,Intel ,4,1,0,0,Intel,Windows,2.1,46194,1087,256,0,0
HP,Notebook,15.6,0,0,AMD ,4,0,1,0,AMD,Windows,2.1,21205,1087,0,0,0
Asus,Gaming,15.6,1,0,Intel ,16,1,1,0,Nvidia,Windows,2.59,71342,1087,128,1024,0
HP,Notebook,13.3,0,1,Intel ,8,1,0,0,Intel,Windows,1.16,90523,1816,256,0,0
Dell,Notebook,15.6,0,0,Intel ,4,0,1,0,AMD,Windows,2.24,40980,773,0,500,0
Lenovo,Notebook,15.6,0,0,Intel ,4,1,0,0,Intel,Windows,2.1,22857,773,128,0,0
HP,Ultrabook,13.3,0,0,Intel ,8,1,0,0,Intel,Windows,1.16,104908,1090,512,0,0
Lenovo,2 in 1 Convertible,10.1,1,1,Intel ,4,0,0,1,Intel,Android,0.69,29251,1215,0,0,64
Dell,Ultrabook,13.3,0,0,Intel ,8,1,0,0,Intel,Windows,1.23,73473,1090,256,0,0
Lenovo,Gaming,17.3,1,0,Intel ,16,1,0,1,Nvidia,Windows,4.6,146519,1086,256,1024,1024
Razer,Ultrabook,12.5,0,1,Intel ,8,1,0,0,Intel,Windows,1.25,54825,2182,256,0,0
Toshiba,Ultrabook,13.3,0,0,Intel ,16,1,0,0,Intel,Windows,1.05,118601,1090,512,0,0
Asus,Gaming,17.3,0,0,Intel ,8,1,1,0,Nvidia,Windows,3.52,69929,1086,128,1024,0
Vero,Notebook,13.3,0,0,Intel ,4,0,0,1,Intel,Windows,1.35,10443,1090,0,0,32
HP,Notebook,13.3,0,0,Intel ,8,1,0,0,Intel,Windows,1.16,90043,1090,256,0,0
HP,Notebook,14,0,0,Intel ,8,1,0,0,Intel,Windows,1.43,80613,1089,256,0,0
Dell,Notebook,15.6,0,0,Intel ,4,0,1,0,Intel,Linux,2.09,27899,773,0,500,0
Asus,Notebook,15.6,0,0,Intel ,4,0,1,0,Intel,Windows,2,23177,773,0,0,0
Lenovo,2 in 1 Convertible,14,1,1,Intel ,8,1,0,0,Intel,Windows,1.8,88924,1089,256,0,0
Lenovo,2 in 1 Convertible,10.1,1,1,Intel ,4,0,0,1,Intel,Windows,0.69,25521,1215,0,0,64
HP,Ultrabook,12.5,0,0,Intel ,8,1,0,0,Intel,Windows,1.26,100966,776,256,0,0
Lenovo,Gaming,15.6,1,0,Intel ,8,1,1,0,Nvidia,No OS,2.4,52694,1087,128,1024,0
HP,Gaming,17.3,1,0,Intel ,8,1,1,0,Nvidia,Windows,3.35,60153,1086,128,1024,0
HP,Notebook,15.6,0,0,Intel ,8,0,1,0,Intel,Windows,2.04,33513,773,0,0,0
Lenovo,2 in 1 Convertible,14,1,1,Intel ,8,1,0,0,Nvidia,Windows,1.8,109244,1089,512,0,0
Asus,Notebook,14,0,0,Intel ,4,0,0,1,Intel,Windows,1.5,14812,774,0,0,32
HP,Ultrabook,15.6,0,0,Intel ,8,1,0,0,Intel,Windows,1.84,40067,1087,256,0,0
Acer,Notebook,15.6,0,0,Intel ,4,0,1,0,Nvidia,Windows,2.23,32820,1087,0,0,0
Lenovo,Notebook,15.6,0,0,Intel ,16,0,0,1,AMD,Windows,2.5,58555,1087,0,0,0
HP,Workstation,17.3,1,0,Intel ,8,1,0,0,Nvidia,Windows,3,210424,1086,256,0,0
Dell,Notebook,15.6,0,0,Intel ,8,0,1,0,AMD,Windows,2.5,41772,773,0,0,0
MSI,Gaming,17.3,0,0,Intel ,16,1,1,0,Nvidia,Windows,3.78,127819,1086,256,1024,0
HP,Ultrabook,15.6,0,0,Intel ,8,1,0,0,Intel,Windows,1.88,115709,1087,256,0,0
Lenovo,2 in 1 Convertible,14,1,1,Intel ,16,1,0,0,Intel,Windows,2.8,130003,1452,512,0,0
MSI,Gaming,15.6,0,0,Intel ,8,1,1,0,Nvidia,Windows,2.4,60888,1087,128,1024,0
HP,2 in 1 Convertible,13.3,0,1,Intel ,8,1,0,0,Intel,Windows,1.48,86793,1090,256,0,0
HP,Workstation,15.6,1,0,Intel ,8,1,0,0,Nvidia,Windows,2.59,118761,1087,256,0,0
HP,2 in 1 Convertible,13.3,0,1,Intel ,8,1,0,0,Intel,Windows,1.48,95851,1453,256,0,0
HP,Workstation,15.6,0,0,Intel ,8,1,0,0,Nvidia,Windows,2,101179,1087,256,0,0
HP,Ultrabook,12.5,0,0,Intel ,8,1,0,0,Intel,Windows,1.26,122381,1091,256,0,0
Dell,Notebook,15.6,0,0,Intel ,8,1,0,0,Nvidia,Windows,2.18,53807,1087,256,0,0
HP,Notebook,15.6,0,0,Intel ,8,1,0,0,Intel,Windows,1.88,84129,1087,256,0,0
Lenovo,2 in 1 Convertible,14,1,1,Intel ,8,1,0,0,Intel,Windows,1.27,124622,1452,256,0,0
Lenovo,Notebook,15.6,0,0,Intel ,4,0,1,0,Intel,No OS,1.9,18062,773,0,0,0
HP,Notebook,15.6,0,0,AMD ,4,0,1,0,AMD,Windows,1.86,15824,773,0,500,0
Lenovo,Notebook,15.6,0,0,Intel ,8,0,1,0,AMD,No OS,2.32,31915,1087,0,0,0
Dell,Gaming,15.6,0,0,Intel ,8,0,1,0,Nvidia,Windows,2.62,63883,1087,0,0,0
Dell,Notebook,15.6,1,1,Intel ,8,1,0,0,Nvidia,Windows,2.04,119916,2174,256,0,0
HP,Notebook,15.6,0,0,AMD ,4,1,0,0,AMD,Windows,1.91,25515,1087,256,0,0
MSI,Gaming,17.3,0,0,Intel ,16,1,1,0,Nvidia,Windows,2.7,79536,1086,256,1024,0
Lenovo,Ultrabook,14,0,0,Intel ,12,1,0,0,Intel,Windows,1.4,122491,1089,512,0,0
Lenovo,Notebook,15.6,0,0,Intel ,8,0,0,1,AMD,Windows,2.5,42011,1087,0,0,0
HP,2 in 1 Convertible,13.3,0,1,Intel ,8,1,0,0,Intel,Windows,1.48,108744,1453,512,0,0
Lenovo,Ultrabook,14,0,0,Intel ,8,1,0,0,Intel,Windows,1.7,79867,1089,256,0,0
MSI,Gaming,14,0,0,Intel ,16,1,1,0,Nvidia,Windows,1.7,94252,1089,256,1024,0
HP,Gaming,15.6,1,0,Intel ,8,0,1,0,Nvidia,Windows,2.62,47899,1087,0,0,0
Lenovo,Notebook,15.6,0,0,Intel ,8,0,1,0,Intel,Windows,2.2,24456,773,0,0,0
HP,Notebook,15.6,0,0,Intel ,4,0,1,0,Intel,No OS,2.1,25414,773,0,500,0
Dell,Gaming,15.6,0,0,Intel ,8,1,1,0,Nvidia,Windows,2.62,79813,2174,128,1024,0
Lenovo,Notebook,15.6,1,0,Intel ,8,1,0,0,Intel,Windows,1.95,74059,1087,256,0,0
Lenovo,Notebook,15.6,0,0,Intel ,4,0,1,0,Nvidia,Windows,2.2,24935,1087,0,0,0
HP,Notebook,14,0,0,Intel ,2,0,0,1,Intel,Windows,1.44,13267,774,0,0,32
MSI,Gaming,15.6,1,0,Intel ,8,0,1,0,Nvidia,Windows,2.2,44702,1087,0,0,0
HP,Notebook,15.6,0,0,Intel ,8,1,0,0,Intel,Windows,1.96,36177,1087,256,0,0
HP,Notebook,15.6,0,0,Intel ,16,1,0,0,Intel,Windows,2.1,61752,1087,512,0,0
Asus,Notebook,15.6,0,0,Intel ,4,0,1,0,Intel,Windows,2.2,19660,773,0,500,0
Lenovo,Notebook,15.6,0,0,Intel ,4,0,1,0,Intel,No OS,2.1,21205,773,0,500,0
Lenovo,Notebook,15.6,0,0,Intel ,8,0,1,0,Nvidia,No OS,2.2,37776,1087,0,0,0
Asus,Notebook,14,0,0,Intel ,4,1,0,0,Intel,Windows,2,40972,1089,256,0,0
Lenovo,Notebook,15.6,0,0,Intel ,4,0,0,1,Intel,Windows,2.32,43956,1087,0,0,0
Lenovo,Gaming,15.6,1,0,Intel ,16,1,0,0,Nvidia,Windows,3.31,69530,1087,512,0,0
MSI,Gaming,15.6,0,0,Intel ,16,1,1,0,Nvidia,Windows,1.91,114732,1087,128,1024,0
HP,Notebook,15.6,0,0,Intel ,4,0,1,0,Intel,Windows,2.07,34632,773,0,500,0
Lenovo,2 in 1 Convertible,14,1,1,Intel ,8,1,0,0,Intel,Windows,1.36,87219,1452,256,0,0
Lenovo,Ultrabook,15.6,0,0,Intel ,6,1,0,0,Nvidia,Windows,1.54,44276,1087,256,0,0
Dell,Notebook,15.6,0,0,Intel ,8,1,0,0,Nvidia,Linux,1.98,47686,1087,256,0,0
Acer,Notebook,15.6,0,0,Intel ,4,0,1,0,Intel,Windows,2.1,17742,773,0,500,0
HP,Notebook,15.6,1,0,Intel ,6,0,1,0,Nvidia,Windows,2.18,42571,1087,0,0,0
Asus,Gaming,15.6,1,0,Intel ,8,1,1,0,Nvidia,Windows,2.591,48432,1087,256,1024,0
Dell,2 in 1 Convertible,15.6,0,1,Intel ,16,1,0,0,Intel,Windows,2.09,62817,1087,512,0,0
Acer,Notebook,15.6,0,0,Intel ,4,1,0,0,Nvidia,Windows,2.23,36816,1087,256,0,0
Dell,Ultrabook,13.3,0,1,Intel ,8,1,0,0,Intel,Linux,1.23,58555,1816,256,0,0
Acer,Gaming,17.3,1,0,Intel ,16,1,1,0,Nvidia,Windows,4.2,138475,1086,256,1024,0
Lenovo,Gaming,15.6,1,0,Intel ,8,0,1,0,Nvidia,Windows,2.4,43636,1087,0,0,0
Samsung,2 in 1 Convertible,12.3,1,1,Samsung ,4,0,0,1,ARM,Chrome,1.15,35112,1612,0,0,32
HP,Notebook,15.6,0,0,Intel ,4,0,1,0,Intel,Windows,1.86,25841,773,0,500,0
Apple,Ultrabook,12,1,0,Intel ,8,0,0,1,Intel,Mac,0.92,61965,1453,0,0,256
Dell,2 in 1 Convertible,13.3,1,1,Intel ,8,1,0,0,Intel,Windows,1.6,63883,1090,256,0,0
HP,Notebook,15.6,1,0,Intel ,12,1,1,0,Nvidia,Windows,2.21,70703,1087,128,1024,0
Lenovo,Notebook,15.6,0,0,Intel ,4,0,1,0,AMD,No OS,1.9,19607,773,0,0,0
Asus,Gaming,17.3,1,0,Intel ,16,1,1,0,Nvidia,Windows,4.3,114552,1086,512,1024,0
Acer,Notebook,15.6,0,0,Intel ,4,0,1,0,Intel,Linux,2.1,14492,773,0,0,0
MSI,Gaming,17.3,0,0,Intel ,16,1,1,0,Nvidia,Windows,2.43,109165,1086,256,1024,0
Dell,Notebook,15.6,0,0,Intel ,4,1,0,0,AMD,Windows,2.3,26587,773,128,0,0
Lenovo,Notebook,15.6,0,0,Intel ,8,0,1,0,Nvidia,No OS,2.2,33513,773,0,500,0
Dell,2 in 1 Convertible,15.6,0,1,Intel ,16,1,0,0,Intel,Windows,2,68465,1087,512,0,0
Dell,Ultrabook,13.3,0,1,Intel ,16,1,0,0,Intel,Windows,1.2,142790,1816,512,0,0
Asus,Gaming,15.6,0,0,Intel ,8,0,1,0,Nvidia,Windows,2.2,62284,1087,0,0,0
Dell,Notebook,15.6,0,0,Intel ,8,1,0,0,AMD,Windows,2.36,47366,1087,256,0,0
HP,Notebook,15.6,0,0,Intel ,8,1,0,0,Intel,Windows,1.91,30849,773,256,0,0
Lenovo,Notebook,15.6,0,0,AMD ,4,0,1,0,AMD,Windows,2.2,15931,773,0,500,0
Acer,Notebook,17.3,0,0,Intel ,8,0,1,0,Nvidia,Windows,3.3,33513,905,0,0,0
Asus,Gaming,15.6,0,0,Intel ,16,1,1,0,Nvidia,Windows,2.2,130483,1087,256,1024,0
Apple,Ultrabook,12,1,0,Intel ,8,0,0,1,Intel,Mac,0.92,68145,1453,0,0,512
Asus,Notebook,15.6,0,0,Intel ,16,1,1,0,Nvidia,Windows,2.2,93187,1087,128,1024,0
MSI,Gaming,17.3,1,0,Intel ,16,1,1,0,Nvidia,Windows,2.43,103842,1086,256,1024,0
Dell,2 in 1 Convertible,15.6,1,1,Intel ,8,1,0,0,Intel,Windows,2.191,53227,1087,256,0,0
Asus,Gaming,17.3,0,0,Intel ,16,1,1,0,Nvidia,Windows,2.9,103843,1086,256,1024,0
Acer,Netbook,11.6,0,0,Intel ,2,1,0,0,Intel,Chrome,1.3,9271,777,32,0,0
Acer,Notebook,17.3,0,0,Intel ,4,0,1,0,Nvidia,Windows,3.3,31861,905,0,0,0
Lenovo,Notebook,17.3,0,0,Intel ,8,0,1,0,Intel,No OS,2.8,28718,905,0,0,0
Lenovo,Gaming,15.6,1,0,Intel ,8,1,1,0,Nvidia,Windows,2.6,67772,1087,128,1024,0
Acer,2 in 1 Convertible,14,1,1,Intel ,8,1,0,0,Intel,Windows,1.2,61219,1089,256,0,0
Lenovo,Notebook,15.6,1,0,Intel ,8,1,0,0,Intel,Windows,2.3,81465,1087,256,0,0
MSI,Gaming,15.6,0,0,Intel ,8,1,1,0,Nvidia,Windows,2.2,78647,1087,128,1024,0
HP,Notebook,15.6,0,0,AMD ,6,0,1,0,AMD,Windows,2.1,28185,1087,0,0,0
Dell,Ultrabook,12.5,0,1,Intel ,8,1,0,0,Intel,Windows,1.26,91288,1091,256,0,0
Dell,2 in 1 Convertible,15,0,1,Intel ,4,0,1,0,Intel,Windows,2.08,27120,1088,0,500,0
Asus,Notebook,15.6,0,0,Intel ,4,0,1,0,Intel,Windows,2.65,16464,773,0,0,0
Dell,Ultrabook,13.3,0,1,Intel ,8,1,0,0,Intel,Windows,1.29,78695,1816,256,0,0
Dell,Notebook,15.6,0,0,Intel ,4,0,1,0,Intel,Linux,2.18,27805,773,0,0,0
Lenovo,Gaming,15.6,1,1,Intel ,16,1,1,0,Nvidia,Windows,2.6,54825,1087,128,1024,0
MSI,Gaming,15.6,0,0,Intel ,8,1,1,0,Nvidia,Windows,2.2,61219,1087,128,1024,0
Lenovo,Netbook,12.5,1,1,Intel ,16,1,0,0,Intel,Windows,1.3,87912,1091,512,0,0
Razer,Gaming,14,0,0,Intel ,16,1,0,0,Nvidia,Windows,1.95,186427,1089,0,0,0
Dell,Notebook,15.6,0,1,Intel ,8,0,1,0,Intel,Windows,2.3,24989,773,0,0,0
MSI,Gaming,17.3,0,0,Intel ,16,1,1,0,Nvidia,Windows,2.7,85141,1086,256,1024,0
Apple,Ultrabook,11.6,0,0,Intel ,4,0,0,1,Intel,Mac,1.08,51096,777,0,0,256
HP,Notebook,15.6,0,0,Intel ,4,0,1,0,Intel,Windows,2.1,25468,1087,0,0,0
HP,Ultrabook,14,0,0,Intel ,8,1,0,0,Intel,Windows,1.54,117120,1452,256,0,0
Dell,Notebook,15.6,0,0,Intel ,4,0,1,0,Intel,Windows,2.24,39267,773,0,500,0
MSI,Gaming,15.6,0,0,Intel ,8,1,1,0,Nvidia,Windows,2.3,62284,1087,128,1024,0
Lenovo,Notebook,13.3,1,0,Intel ,16,1,0,0,Intel,Windows,1.4,79867,1090,512,0,0
Lenovo,Notebook,15.6,0,0,AMD ,6,1,0,0,AMD,Windows,2.2,31839,1087,256,0,0
Asus,Ultrabook,13.3,0,0,Intel ,8,1,0,0,Intel,Windows,1.45,68198,1090,256,0,0
Acer,Notebook,15.6,0,0,Intel ,4,0,1,0,Intel,Linux,2.4,19277,773,0,500,0
Dell,2 in 1 Convertible,17.3,0,1,Intel ,16,1,0,0,Nvidia,Windows,2.77,95851,1086,512,0,0
HP,Notebook,14,0,0,Intel ,4,1,0,0,Intel,Windows,1.54,58607,1089,256,0,0
Asus,Gaming,15.6,1,0,Intel ,16,1,1,0,Nvidia,Windows,2.5,85248,1087,256,1024,0
Dell,Notebook,14,0,0,Intel ,4,0,1,0,Intel,Windows,1.6,46620,774,0,500,0
Asus,Gaming,15.6,1,0,Intel ,16,1,1,0,Nvidia,Windows,2.34,123876,1087,256,1024,0
Lenovo,Notebook,15.6,1,0,Intel ,8,1,0,0,Intel,No OS,2.3,30529,1087,256,0,0
